scheme,dataset,size_bytes,trial,p_sub,p_ins,p_del,replication,success,byte_accuracy,chunk_recovery,recovered_bytes,expected_chunks,recovered_chunks,total_bases,effective_bits_per_base,overhead,input_sha256,output_sha256,failures
s3,random,524288,0,0.0005,0.0,0.0,3,0,0.83984375,0.83984375,440320,2048,1720,17018880,0.2069795427196149,8.115234375,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,be6441a7d63c0b371f1cb58a26190cef9cc09faed9522c2be8d10dac32d85847,597
s3,random,524288,1,0.0005,0.0,0.0,3,0,0.85693359375,0.85693359375,449280,2048,1755,17018880,0.2111913357400722,8.115234375,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,ffc562c374862637968198645639c0177ecfa351aeb8f497c25eb325b92f72b9,569
s3,random,524288,2,0.0005,0.0,0.0,3,0,0.85107421875,0.85107421875,446208,2048,1743,17018880,0.20974729241877257,8.115234375,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,8eec271d060d71940f7dae124d3210c6addfd0c138be3c11a851a1691b6e3e43,523
s3,random,524288,3,0.0005,0.0,0.0,3,0,0.85595703125,0.85595703125,448768,2048,1753,17018880,0.21095066185318892,8.115234375,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,c7647689c154bf6c3707436380428ed01e32e985560d4dcd1d56cef5c41e53ca,569
s3,random,524288,4,0.0005,0.0,0.0,3,0,0.87255859375,0.87255859375,457472,2048,1787,17018880,0.21504211793020458,8.115234375,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,cb132a46842a264719bbacbe017f0dcebe490e56d2e46f975651651e89080aff,567
s3,random,524288,5,0.0005,0.0,0.0,3,0,0.8720703125,0.8720703125,457216,2048,1786,17018880,0.21492178098676293,8.115234375,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,7e9f02f920244303a8d95858a9992f37b31b55477923611829777a3f1f777a1d,583
s3,random,524288,6,0.0005,0.0,0.0,3,0,0.85009765625,0.85009765625,445696,2048,1741,17018880,0.2095066185318893,8.115234375,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,6cbf3fd2aef1fc53922bb6e1fa9e11d7aca2048fe9ce74b4fc0377910567ca52,588
s3,random,524288,7,0.0005,0.0,0.0,3,0,0.85205078125,0.85205078125,446720,2048,1745,17018880,0.20998796630565583,8.115234375,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,c79a7fa022957f98a00896e0a096e85cf3669d4f4c4776253a85dffe99c97dfd,563
s3,random,524288,8,0.0005,0.0,0.0,3,0,0.86083984375,0.86083984375,451328,2048,1763,17018880,0.2121540312876053,8.115234375,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,48be48b26ecd5d4221a577c87dbe052de13aa9d4139f59f5bc9de39f9eb92d0b,593
s3,random,524288,9,0.0005,0.0,0.0,3,0,0.8681640625,0.8681640625,455168,2048,1778,17018880,0.21395908543922984,8.115234375,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,f5e3c75c71f7739d43c7ad67eb8685139184478faa31d29a2307123de0ef2560,592
