scheme,dataset,size_bytes,trial,p_sub,p_ins,p_del,replication,success,byte_accuracy,chunk_recovery,recovered_bytes,expected_chunks,recovered_chunks,total_bases,effective_bits_per_base,overhead,input_sha256,output_sha256,failures
s3,random,524288,0,0.0002,0.0,0.0,3,0,0.61328125,0.615234375,322560,512,315,13922304,0.1853486319505737,6.638671875,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,4259abf3f9033356c7e3edbb62ca56dc3898ccd95dd9a2da4b0cf95d90a7e727,840
s3,random,524288,1,0.0002,0.0,0.0,3,0,0.61328125,0.61328125,321536,512,314,13922304,0.18476022359517505,6.638671875,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,10195fa7da34a4bc1a24e4b193c5f9e5a006d3451184ba0a180e77b12dd6294a,844
s3,random,524288,2,0.0002,0.0,0.0,3,0,0.642578125,0.642578125,336896,512,329,13922304,0.19358634892615476,6.638671875,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,643801f0bef9c386575c32bfd4b4e8e9a8f04d5ade71c42918bfd7e65135fea7,803
s3,random,524288,3,0.0002,0.0,0.0,3,0,0.62109375,0.625,327680,512,320,13922304,0.18829067372756694,6.638671875,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,7aa96b00375128cdb485be47557347b6d0d17921a2b10a31c9f6bd5efbe7c375,841
s3,random,524288,4,0.0002,0.0,0.0,3,0,0.6015625,0.603515625,316416,512,309,13922304,0.18181818181818182,6.638671875,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,5e2299b3d8c7d0b4fffc20cb5164d2572d27e03c893f590f080e0269a19342c4,860
s3,random,524288,5,0.0002,0.0,0.0,3,0,0.57421875,0.57421875,301056,512,294,13922304,0.17299205648720212,6.638671875,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,0fa675cb01fee2f73346cf8c0acbf8304a1be06c0329885f85530e02094274e1,899
s3,random,524288,6,0.0002,0.0,0.0,3,0,0.611328125,0.611328125,320512,512,313,13922304,0.1841718152397764,6.638671875,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,2052d8f521c28fc09d246b0bd3ff84a8092e86866a235e03c267e0cf1a72fb90,854
s3,random,524288,7,0.0002,0.0,0.0,3,0,0.67578125,0.67578125,354304,512,346,13922304,0.20358929096793174,6.638671875,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,8794861ffba486a07ff75349bdaa4c4b81154f9ea8ec156ce323cd53e719f706,740
s3,random,524288,8,0.0002,0.0,0.0,3,0,0.591796875,0.59375,311296,512,304,13922304,0.1788761400411886,6.638671875,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,6d9c27eb8b827ed17d041f8a93e410df18b6a26322f0fdbfea8f26008c3089ff,870
s3,random,524288,9,0.0002,0.0,0.0,3,0,0.6171875,0.6171875,323584,512,316,13922304,0.18593704030597236,6.638671875,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,6cef9dd57ad44a156f90fd511e37065a496b945e9c3274145ac14bf50f0520d0,845
