scheme,dataset,size_bytes,trial,p_sub,p_ins,p_del,replication,success,byte_accuracy,chunk_recovery,recovered_bytes,expected_chunks,recovered_chunks,total_bases,effective_bits_per_base,overhead,input_sha256,output_sha256,failures
s1,random,524288,0,0.001,0.0,0.0,1,0,0.025390625,0.025390625,13312,512,13,2148352,0.04957102001906578,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,88d291f15eeab2659b52ffac839d9ad8b7d2b9a1d44a2fb631b34e76e1a298db,499
s1,random,524288,1,0.001,0.0,0.0,1,0,0.013671875,0.013671875,7168,512,7,2148352,0.02669208770257388,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,5ce4bdaff6cd9dffcfd6734b865a8c2223249504caeb1a52ad024f535dea7da8,505
s1,random,524288,2,0.001,0.0,0.0,1,0,0.013671875,0.015625,8192,512,8,2148352,0.030505243088655862,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,7a8746ef58b535340ef0843abf8b9e8505148a194fedd87962ab0d9ccdff666a,504
s1,random,524288,3,0.001,0.0,0.0,1,0,0.015625,0.015625,8192,512,8,2148352,0.030505243088655862,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,9a372cbb236af20d48006565cea48936dbb354a0526ca9e205d532ddc13fa929,504
s1,random,524288,4,0.001,0.0,0.0,1,0,0.0234375,0.0234375,12288,512,12,2148352,0.04575786463298379,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,6a1f1cb946a85f385486eb4625f7c7c45d8fcf998072e019d20d3062b910033a,500
s1,random,524288,5,0.001,0.0,0.0,1,0,0.029296875,0.029296875,15360,512,15,2148352,0.057197330791229746,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,7fd6726450c24cc3cf780d60fa8b762d058f1c62c8e2123b70bf037804a52d61,497
s1,random,524288,6,0.001,0.0,0.0,1,0,0.015625,0.015625,8192,512,8,2148352,0.030505243088655862,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,88fe5447af86a3086f72b900e984ea270a36937433be196287b4089bb0c3d8d4,504
s1,random,524288,7,0.001,0.0,0.0,1,0,0.009765625,0.009765625,5120,512,5,2148352,0.019065776930409915,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,40949696099353abccc800ee8d96ba71a3d9716093cea077dd71cf264dcfe25e,507
s1,random,524288,8,0.001,0.0,0.0,1,0,0.013671875,0.013671875,7168,512,7,2148352,0.02669208770257388,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,36ac3450e2ed2a592be209d7de8c436ecd7133a3499b2429714ad87c8383020b,505
s1,random,524288,9,0.001,0.0,0.0,1,0,0.013671875,0.013671875,7168,512,7,2148352,0.02669208770257388,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,d9ebc3c449d4c8fb8ebe6c9d4fc48b5b9fe6e2b292d8458a75786aa3a103200f,505
s1,random,524288,10,0.001,0.0,0.0,1,0,0.015625,0.015625,8192,512,8,2148352,0.030505243088655862,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,a72e619be2eae1d0a50c3fe93c77fa6ad70305cf9b89738a2601014dd5d1ea18,504
s1,random,524288,11,0.001,0.0,0.0,1,0,0.01171875,0.01171875,6144,512,6,2148352,0.022878932316491896,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,905beaa7ee0072c3466ebe2d345c6e2d9595f3c4a171ac08634dc554125b4ae4,506
s1,random,524288,12,0.001,0.0,0.0,1,0,0.01953125,0.01953125,10240,512,10,2148352,0.03813155386081983,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,19d5d7206cf76a36b89003ee16830b3f5aa8e4b474de0ea7d5741825fbfd7445,502
s1,random,524288,13,0.001,0.0,0.0,1,0,0.0234375,0.0234375,12288,512,12,2148352,0.04575786463298379,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,5bc2dd32fd7c0011ed6188ac930f9409518ca92925666f242383cb83b5872b65,500
s1,random,524288,14,0.001,0.0,0.0,1,0,0.00390625,0.00390625,2048,512,2,2148352,0.0076263107721639654,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,dfb01482f7083ac6e2c0741f3cd263a88e9c01c4e2f2a4dbebdb563334bda3fc,510
s1,random,524288,15,0.001,0.0,0.0,1,0,0.02734375,0.029296875,15360,512,15,2148352,0.057197330791229746,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,6a6946f6e0362fdbd6e555b51f68c291fcb16ca46dde57bd61ce3001bc312cf1,497
s1,random,524288,16,0.001,0.0,0.0,1,0,0.0078125,0.0078125,4096,512,4,2148352,0.015252621544327931,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e876fde1f11d783abd57316a1a2fcaf56ddcb93160c8f0369c28421ee67b8ab5,508
