scheme,dataset,size_bytes,trial,p_sub,p_ins,p_del,replication,success,byte_accuracy,chunk_recovery,recovered_bytes,expected_chunks,recovered_chunks,total_bases,effective_bits_per_base,overhead,input_sha256,output_sha256,failures
s3,random,524288,0,0.001,0.0,0.0,3,0,0.822265625,0.822265625,431104,2048,1684,17018880,0.20264741275571602,8.115234375,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,486281baace0302d2d2defb465490f353f0452763f006ad2be976c253498011d,652
s3,random,524288,1,0.001,0.0,0.0,3,0,0.8134765625,0.8134765625,426496,2048,1666,17018880,0.20048134777376656,8.115234375,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,fb3a04f58937102c33f35fcb3592be0ab14016104cbf35cf489bbab0f7102319,682
s3,random,524288,2,0.001,0.0,0.0,3,0,0.81640625,0.81640625,428032,2048,1672,17018880,0.20120336943441636,8.115234375,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,352d6092299fa3ff9e121228572fb7632a47234c85b1ca0883544ba148fc9fdd,731
s3,random,524288,3,0.001,0.0,0.0,3,0,0.82568359375,0.82568359375,432896,2048,1691,17018880,0.20348977135980745,8.115234375,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,4002177b55679674e9b7d2d25d11b082f204fc0b48693821657853a1ad0dd9dc,651
s3,random,524288,4,0.001,0.0,0.0,3,0,0.8076171875,0.8076171875,423424,2048,1654,17018880,0.1990373044524669,8.115234375,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,5ad61295a399841cf6cb33927955f402930252a4a88e5f2a247475a6b95155f9,704
s3,random,524288,5,0.001,0.0,0.0,3,0,0.828125,0.828125,434176,2048,1696,17018880,0.20409145607701565,8.115234375,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,9c201f08a35c7ba0dd665e17faa4f787526803737e750b9dc0749c31b8be107b,688
s3,random,524288,6,0.001,0.0,0.0,3,0,0.83203125,0.83203125,436224,2048,1704,17018880,0.20505415162454874,8.115234375,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,11a07c066e4b3058f785527d54930cffd0ae25b46b7d69d6a75d5499f205eea8,638
s3,random,524288,7,0.001,0.0,0.0,3,0,0.82177734375,0.82177734375,430848,2048,1683,17018880,0.20252707581227436,8.115234375,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,0ad09626f911e98888a563e079aca6ab5d9af92d763432292344a3d9dfeae689,678
s3,random,524288,8,0.001,0.0,0.0,3,0,0.80859375,0.80859375,423936,2048,1656,17018880,0.19927797833935018,8.115234375,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,6eacd7bd734f8ce1d34be1d1367a057f95e3514a6ed919b04903fad97f249291,669
s3,random,524288,9,0.001,0.0,0.0,3,0,0.81103515625,0.81103515625,425216,2048,1661,17018880,0.19987966305655835,8.115234375,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,317136daf9765d7cd0870e9d5389632564a02abe57c22fd14bc92e83b9125972,644
