scheme,dataset,size_bytes,trial,p_sub,p_ins,p_del,replication,success,byte_accuracy,chunk_recovery,recovered_bytes,expected_chunks,recovered_chunks,total_bases,effective_bits_per_base,overhead,input_sha256,output_sha256,failures
s2,random,20971,0,0.0002,0.001,0.001,1,0,0.1668494587764055,0.1689497716894977,3499,219,37,158676,0.17640979102069626,1.8916122264078967,754e50acb0e460cd96a1b7ab4d347ed6bbe1f0ae3c3111c551285c1371d4abd1,3476ed63e05759339416decdafd5f9ec218d94edaa5d2bf9dac0f9478d65add0,182
s2,random,20971,1,0.0002,0.001,0.001,1,0,0.16022125792761432,0.1598173515981735,3360,219,35,158676,0.16940179989412388,1.8916122264078967,754e50acb0e460cd96a1b7ab4d347ed6bbe1f0ae3c3111c551285c1371d4abd1,bc126a64c55fef814197e2d206abdfdc4422d9fd171ed6b4dfae07bc865f1659,184
s2,random,20971,2,0.0002,0.001,0.001,1,0,0.17395450860712414,0.1735159817351598,3648,219,38,158676,0.18392195417076307,1.8916122264078967,754e50acb0e460cd96a1b7ab4d347ed6bbe1f0ae3c3111c551285c1371d4abd1,2aa7bafbe75a8e817c792a827a0a418d580c5b5ffaaef99788864108df2b01a2,181
s2,random,20971,3,0.0002,0.001,0.001,1,0,0.1393829574173859,0.1415525114155251,2923,219,31,158676,0.14736948246741788,1.8916122264078967,754e50acb0e460cd96a1b7ab4d347ed6bbe1f0ae3c3111c551285c1371d4abd1,6fa789c433dce79e7f4f8be68b3a7896f75313c44b3d62c1338bba523c2298a2,188
