scheme,dataset,size_bytes,p_sub,p_ins,p_del,replication,success_mean,success_std,success_ci95,byte_accuracy_mean,byte_accuracy_std,byte_accuracy_ci95,chunk_recovery_mean,chunk_recovery_std,chunk_recovery_ci95,effective_bits_per_base_mean,effective_bits_per_base_std,effective_bits_per_base_ci95,overhead_mean,overhead_std,overhead_ci95,trials
s1,random,10240,0.0002,0.0001,0.0001,1,0.0,0.0,0.0,0.6625,0.07288689868556625,0.04517576784073514,0.6625,0.07288689868556625,0.04517576784073514,1.2071174377224199,0.1328045983167613,0.08231314282724696,1.09765625,0.0,0.0,10
s1,random,10240,0.0002,0.00025,0.00025,1,0.0,0.0,0.0,0.45,0.0816496580927726,0.05060698239044357,0.45,0.0816496580927726,0.05060698239044357,0.8199288256227758,0.1487709072722405,0.09220916364379757,1.09765625,0.0,0.0,10
s1,random,10240,0.0002,0.0005,0.0005,1,0.0,0.0,0.0,0.24,0.03763863263545406,0.02332866619990665,0.2425,0.040909792362111924,0.02535615200389137,0.44185053380782924,0.0745402622398623,0.04620053318858499,1.09765625,0.0,0.0,10
s1,random,10240,0.0002,0.001,0.001,1,0.0,0.0,0.0,0.0875,0.0338501600193165,0.02098054654515304,0.0875,0.0338501600193165,0.02098054654515304,0.15943060498220638,0.06167715989284714,0.03822789975486959,1.09765625,0.0,0.0,10
s1,random,10240,0.0002,0.0015,0.0015,1,0.0,0.0,0.0,0.017499999999999998,0.01687371394276382,0.01045843625447365,0.017499999999999998,0.01687371394276382,0.01045843625447365,0.03188612099644128,0.030744987682188883,0.01905594079106943,1.09765625,0.0,0.0,10
s1,random,10240,0.0002,0.0025,0.0025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09765625,0.0,0.0,10
s1,random,10240,0.0005,0.0,0.0,1,0.0,0.0,0.0,0.6025,0.0721206550780627,0.04470084513245311,0.6075000000000002,0.07732507139774697,0.04792657578699595,1.106903914590747,0.14089123329411546,0.08732529111367232,1.09765625,0.0,0.0,10
s1,random,10240,0.0005,5e-05,5e-05,1,0.0,0.0,0.0,0.5025,0.06503204338375557,0.040307278085560005,0.5025,0.06503204338375557,0.040307278085560005,0.9155871886120996,0.11849254879887136,0.07344244263276416,1.09765625,0.0,0.0,10
s1,random,10240,0.0005,0.0001,0.0001,1,0.0,0.0,0.0,0.4624999999999999,0.09736101204623268,0.06034498045957647,0.4699999999999999,0.09703951085339757,0.06014571195577175,0.8563701067615657,0.17681220482896642,0.10958933993364821,1.09765625,0.0,0.0,10
s1,random,10240,0.0005,0.00025,0.00025,1,0.0,0.0,0.0,0.385,0.05552777082985894,0.03441646892598561,0.3875,0.055590266933859725,0.03445520441255734,0.706049822064057,0.1012890272958583,0.06277958953462406,1.09765625,0.0,0.0,10
s1,random,10240,0.0005,0.0005,0.0005,1,0.0,0.0,0.0,0.1825,0.0589844612306213,0.03655894783314567,0.185,0.05916079783099617,0.03666824239038463,0.3370818505338079,0.10779476330772253,0.06681188649066522,1.09765625,0.0,0.0,10
s1,random,10240,0.0005,0.001,0.001,1,0.0,0.0,0.0,0.0475,0.02486072315029383,0.015408835849025786,0.0475,0.02486072315029383,0.015408835849025786,0.08654804270462635,0.04529783008167417,0.028075885959790756,1.09765625,0.0,0.0,10
s1,random,10240,0.0005,0.0015,0.0015,1,0.0,0.0,0.0,0.0125,0.01767766952966369,0.010956733089748972,0.0125,0.01767766952966369,0.010956733089748972,0.022775800711743774,0.03220984626045484,0.019963869544311293,1.09765625,0.0,0.0,10
s1,random,10240,0.0005,0.0025,0.0025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09765625,0.0,0.0,10
s1,random,10240,0.001,0.0,0.0,1,0.0,0.0,0.0,0.30500976562500004,0.06539145678405539,0.04053004481900053,0.31,0.06258327785172862,0.03878951748432386,0.5648398576512454,0.11403074113909274,0.07067698559421288,1.09765625,0.0,0.0,10
s1,random,10240,0.001,5e-05,5e-05,1,0.0,0.0,0.0,0.25,0.06009252125773316,0.03724573055323851,0.2575,0.06015027477539529,0.03728152655434353,0.46918149466192177,0.10959765368328252,0.06792932952250494,1.09765625,0.0,0.0,10
s1,random,10240,0.001,0.0001,0.0001,1,0.0,0.0,0.0,0.25749999999999995,0.06460349147771435,0.04004165886229545,0.26,0.06476453075908482,0.040141472042985384,0.4737366548042704,0.11800512366068126,0.07314033340216555,1.09765625,0.0,0.0,10
s1,random,10240,0.001,0.00025,0.00025,1,0.0,0.0,0.0,0.2225,0.07768347457614277,0.04814871637841333,0.225,0.07993052538854532,0.04954145290113679,0.4099644128113879,0.14563853736275875,0.09026770065972256,1.09765625,0.0,0.0,10
s1,random,10240,0.001,0.0005,0.0005,1,0.0,0.0,0.0,0.09249999999999999,0.03917553091181052,0.02428124562062022,0.09249999999999999,0.03917553091181052,0.02428124562062022,0.16854092526690395,0.07138032678593235,0.0442419849030518,1.09765625,0.0,0.0,10
s1,random,10240,0.001,0.001,0.001,1,0.0,0.0,0.0,0.02,0.015811388300841896,0.009799999999999998,0.0225,0.014191155304938669,0.008795769184986356,0.040996441281138794,0.025857194007575083,0.016026454885099697,1.09765625,0.0,0.0,10
s1,random,10240,0.001,0.0015,0.0015,1,0.0,0.0,0.0,0.01,0.012909944487358058,0.008001666493091716,0.01,0.012909944487358058,0.008001666493091716,0.01822064056939502,0.02352274582749938,0.014579548912679567,1.09765625,0.0,0.0,10
s1,random,10240,0.001,0.0025,0.0025,1,0.0,0.0,0.0,0.0025,0.007905694150420948,0.004899999999999999,0.0025,0.007905694150420948,0.004899999999999999,0.004555160142348755,0.014404681156638883,0.008928113879003559,1.09765625,0.0,0.0,10
s1,random,10240,0.002,0.0,0.0,1,0.0,0.0,0.0,0.0925,0.03736085295243315,0.023156496568637778,0.0925,0.03736085295243315,0.023156496568637778,0.16854092526690395,0.06807386730123052,0.04219262008235781,1.09765625,0.0,0.0,10
s1,random,10240,0.002,5e-05,5e-05,1,0.0,0.0,0.0,0.1,0.04249182927993988,0.02633670864444193,0.1,0.04249182927993988,0.02633670864444193,0.1822064056939502,0.07742283484458795,0.0479871701991255,1.09765625,0.0,0.0,10
s1,random,10240,0.002,0.0001,0.0001,1,0.0,0.0,0.0,0.0875,0.059219460014799566,0.03670460158859891,0.09000000000000001,0.05916079783099616,0.036668242390384624,0.16398576512455518,0.10779476330772254,0.06681188649066522,1.09765625,0.0,0.0,10
s1,random,10240,0.002,0.00025,0.00025,1,0.0,0.0,0.0,0.08,0.04533823502911814,0.02810092920567258,0.08,0.04533823502911814,0.02810092920567258,0.14576512455516014,0.08260916845163163,0.051201693072257505,1.09765625,0.0,0.0,10
s1,random,10240,0.002,0.0005,0.0005,1,0.0,0.0,0.0,0.0475,0.03425800798515744,0.02123333333333333,0.0475,0.03425800798515744,0.02123333333333333,0.08654804270462634,0.062420285012101825,0.03868849347568209,1.09765625,0.0,0.0,10
s1,random,10240,0.002,0.001,0.001,1,0.0,0.0,0.0,0.005,0.010540925533894598,0.006533333333333333,0.005,0.010540925533894598,0.006533333333333333,0.00911032028469751,0.019206241542185178,0.011904151838671414,1.09765625,0.0,0.0,10
s1,random,10240,0.002,0.0015,0.0015,1,0.0,0.0,0.0,0.01,0.017480147469502525,0.010834307648494305,0.01,0.017480147469502525,0.010834307648494305,0.01822064056939502,0.031849948414182545,0.01974080254814621,1.09765625,0.0,0.0,10
s1,random,10240,0.002,0.0025,0.0025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09765625,0.0,0.0,10
s2,random,10240,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.2147093712930013,0.0,0.0,1.646484375,0.0,0.0,10
s2,random,10240,0.0,5e-05,5e-05,1,0.0,0.0,0.0,0.845,0.040483192671637074,0.02509174277637079,0.845,0.040483192671637074,0.02509174277637079,1.0264294187425862,0.04917531351809772,0.030479175092531077,1.646484375,0.0,0.0,10
s2,random,10240,0.0,0.0001,0.0001,1,0.0,0.0,0.0,0.7275,0.0794512429103535,0.049244390543492354,0.7275,0.0794512429103535,0.049244390543492354,0.8837010676156583,0.09651016932408303,0.059817622676792616,1.646484375,0.0,0.0,10
s2,random,10240,0.0,0.00025,0.00025,1,0.0,0.0,0.0,0.46499999999999997,0.059160797830996155,0.03666824239038462,0.46499999999999997,0.059160797830996155,0.03666824239038462,0.5648398576512454,0.0718631755384817,0.04454125766044349,1.646484375,0.0,0.0,10
s2,random,10240,0.0,0.0005,0.0005,1,0.0,0.0,0.0,0.16749999999999998,0.050069396285999344,0.031033333333333336,0.16749999999999998,0.050069396285999344,0.031033333333333336,0.20346381969157773,0.06081976488358639,0.037696480822459466,1.646484375,0.0,0.0,10
s2,random,10240,0.0,0.001,0.001,1,0.0,0.0,0.0,0.0475,0.027512623365365294,0.017052500631220564,0.0475,0.027512623365365294,0.017052500631220564,0.05769869513641755,0.033419841430764013,0.020713832320723435,1.646484375,0.0,0.0,10
s2,random,10240,0.0,0.0015,0.0015,1,0.0,0.0,0.0,0.02,0.019720265943665386,0.01222274746346154,0.02,0.019720265943665386,0.01222274746346154,0.024294187425860023,0.023954391846160564,0.014847085886814493,1.646484375,0.0,0.0,10
s2,random,10240,0.0,0.0025,0.0025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.646484375,0.0,0.0,10
s2,random,10240,0.0002,0.0,0.0,1,0.0,0.0,0.0,0.7025,0.03216709844269795,0.019937374172365036,0.7049999999999998,0.032914029430219156,0.02040032679476809,0.8563701067615659,0.03998097999590086,0.024780468135044524,1.646484375,0.0,0.0,10
s2,random,10240,0.0002,5e-05,5e-05,1,0.0,0.0,0.0,0.615,0.08010409893798612,0.049649034901664175,0.615,0.08010409893798612,0.049649034901664175,0.7470462633451957,0.09730319965895345,0.060309147970704746,1.646484375,0.0,0.0,10
s2,random,10240,0.0002,0.0001,0.0001,1,0.0,0.0,0.0,0.485,0.04887626099538391,0.03029382041861928,0.485,0.04887626099538391,0.03029382041861928,0.5891340450771055,0.05937045226485546,0.03679818755476413,1.646484375,0.0,0.0,10
s2,random,10240,0.0002,0.00025,0.00025,1,0.0,0.0,0.0,0.2875,0.07839536550927824,0.04858995095010215,0.2875,0.07839536550927824,0.04858995095010215,0.34922894424673784,0.09522758515006038,0.059022668769756335,1.646484375,0.0,0.0,10
s2,random,10240,0.0002,0.0005,0.0005,1,0.0,0.0,0.0,0.145,0.046844897741850654,0.02903476842989759,0.145,0.046844897741850654,0.02903476842989759,0.1761328588374852,0.05690293628428834,0.03526880530511878,1.646484375,0.0,0.0,10
s2,random,10240,0.0002,0.001,0.001,1,0.0,0.0,0.0,0.027500000000000004,0.02486072315029383,0.015408835849025786,0.027500000000000004,0.02486072315029383,0.015408835849025786,0.033404507710557536,0.030198553387782778,0.01871725730652717,1.646484375,0.0,0.0,10
s2,random,10240,0.0002,0.0015,0.0015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.646484375,0.0,0.0,10
s2,random,10240,0.0002,0.0025,0.0025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.646484375,0.0,0.0,10
s2,random,10240,0.0005,0.0,0.0,1,0.0,0.0,0.0,0.4325,0.06876893678592585,0.042623428612286296,0.43499999999999994,0.06368324391514267,0.03947128351374227,0.5283985765124555,0.07735663317806182,0.04794613798110569,1.646484375,0.0,0.0,10
s2,random,10240,0.0005,5e-05,5e-05,1,0.0,0.0,0.0,0.35750000000000004,0.08901466795484388,0.05517186279657814,0.36,0.0867627672321358,0.05377612026830413,0.43729537366548044,0.10539154643618869,0.06532235724168854,1.646484375,0.0,0.0,10
s2,random,10240,0.0005,0.0001,0.0001,1,0.0,0.0,0.0,0.27999999999999997,0.049721446300587654,0.03081767169805157,0.27999999999999997,0.049721446300587654,0.03081767169805157,0.3401186239620403,0.06039710677556555,0.03743451461305433,1.646484375,0.0,0.0,10
s2,random,10240,0.0005,0.00025,0.00025,1,0.0,0.0,0.0,0.15999999999999998,0.03763863263545405,0.02332866619990664,0.15999999999999998,0.03763863263545405,0.02332866619990664,0.1943534994068802,0.045719999784940624,0.028337549452792883,1.646484375,0.0,0.0,10
s2,random,10240,0.0005,0.0005,0.0005,1,0.0,0.0,0.0,0.08,0.04533823502911814,0.02810092920567258,0.08,0.04533823502911814,0.02810092920567258,0.0971767497034401,0.05507277896775442,0.034134462048171665,1.646484375,0.0,0.0,10
s2,random,10240,0.0005,0.001,0.001,1,0.0,0.0,0.0,0.0075000000000000015,0.016873713942763824,0.010458436254473654,0.0075000000000000015,0.016873713942763824,0.010458436254473654,0.009110320284697508,0.02049665845479259,0.01270396052737962,1.646484375,0.0,0.0,10
s2,random,10240,0.0005,0.0015,0.0015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.646484375,0.0,0.0,10
s2,random,10240,0.0005,0.0025,0.0025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.646484375,0.0,0.0,10
s2,random,10240,0.001,0.0,0.0,1,0.0,0.0,0.0,0.1775,0.07495368940589618,0.046456778000871106,0.1775,0.07495368940589618,0.046456778000871106,0.21561091340450772,0.09104694893432703,0.05643148359773666,1.646484375,0.0,0.0,10
s2,random,10240,0.001,5e-05,5e-05,1,0.0,0.0,0.0,0.145,0.059860949986893244,0.03710220119256179,0.145,0.059860949986893244,0.03710220119256179,0.17613285883748517,0.07271365692358087,0.04506839148420316,1.646484375,0.0,0.0,10
s2,random,10240,0.001,0.0001,0.0001,1,0.0,0.0,0.0,0.1325,0.05277046732995855,0.03270747451101795,0.1375,0.05303300858899107,0.032870199269246905,0.16702253855278765,0.06441969252090969,0.03992773908862259,1.646484375,0.0,0.0,10
s2,random,10240,0.001,0.00025,0.00025,1,0.0,0.0,0.0,0.052500000000000005,0.02993047499344662,0.01855110059628089,0.052500000000000005,0.02993047499344662,0.01855110059628089,0.06377224199288255,0.03635682846179043,0.02253419574210158,1.646484375,0.0,0.0,10
s2,random,10240,0.001,0.0005,0.0005,1,0.0,0.0,0.0,0.030000000000000006,0.025819888974716113,0.01600333298618343,0.030000000000000006,0.025819888974716113,0.01600333298618343,0.036441281138790034,0.0313636611033325,0.01943939855023942,1.646484375,0.0,0.0,10
s2,random,10240,0.001,0.001,0.001,1,0.0,0.0,0.0,0.0075000000000000015,0.016873713942763824,0.010458436254473654,0.0075000000000000015,0.016873713942763824,0.010458436254473654,0.009110320284697508,0.02049665845479259,0.01270396052737962,1.646484375,0.0,0.0,10
s2,random,10240,0.001,0.0015,0.0015,1,0.0,0.0,0.0,0.0025,0.007905694150420948,0.004899999999999999,0.0025,0.007905694150420948,0.004899999999999999,0.003036773428232503,0.009603120771092587,0.005952075919335706,1.646484375,0.0,0.0,10
s2,random,10240,0.001,0.0025,0.0025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.646484375,0.0,0.0,10
s2,random,10240,0.002,0.0,0.0,1,0.0,0.0,0.0,0.032499999999999994,0.045719555747817345,0.028337274235732537,0.032499999999999994,0.045719555747817345,0.028337274235732537,0.03947805456702254,0.055535972818226524,0.03442155257104403,1.646484375,0.0,0.0,10
s2,random,10240,0.002,5e-05,5e-05,1,0.0,0.0,0.0,0.04000000000000001,0.03574601764921203,0.022155611278209208,0.04000000000000001,0.03574601764921203,0.022155611278209208,0.048588374851720045,0.04342102262490287,0.026912628646365632,1.646484375,0.0,0.0,10
s2,random,10240,0.002,0.0001,0.0001,1,0.0,0.0,0.0,0.04,0.03574601764921202,0.022155611278209204,0.04,0.03574601764921202,0.022155611278209204,0.04858837485172005,0.04342102262490287,0.026912628646365632,1.646484375,0.0,0.0,10
s2,random,10240,0.002,0.00025,0.00025,1,0.0,0.0,0.0,0.0175,0.023717082451262844,0.014699999999999998,0.0175,0.023717082451262844,0.014699999999999998,0.02125741399762752,0.028809362313277763,0.017856227758007118,1.646484375,0.0,0.0,10
s2,random,10240,0.002,0.0005,0.0005,1,0.0,0.0,0.0,0.005,0.010540925533894598,0.006533333333333333,0.005,0.010540925533894598,0.006533333333333333,0.006073546856465006,0.01280416102812345,0.00793610122578094,1.646484375,0.0,0.0,10
s2,random,10240,0.002,0.001,0.001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.646484375,0.0,0.0,10
s2,random,10240,0.002,0.0015,0.0015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.646484375,0.0,0.0,10
s2,random,10240,0.002,0.0025,0.0025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.646484375,0.0,0.0,10
s3,random,10240,0.0,0.0,0.0,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.12587584511370623,2.925694557147251e-17,1.8133642735544223e-17,15.888671875,0.0,0.0,10
s3,random,10240,0.0,5e-05,5e-05,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.12587584511370623,2.925694557147251e-17,1.8133642735544223e-17,15.888671875,0.0,0.0,10
s3,random,10240,0.0,0.0001,0.0001,5,0.6,0.5163977794943222,0.32006665972366855,0.99,0.012909944487358068,0.008001666493091723,0.99,0.012909944487358068,0.008001666493091723,0.12461708666256914,0.0016250501727172251,0.0010072165321359436,15.888671875,0.0,0.0,10
s3,random,10240,0.0,0.00025,0.00025,5,0.0,0.0,0.0,0.7749999999999999,0.05651941652604389,0.03503109729622778,0.7749999999999999,0.05651941652604389,0.03503109729622778,0.09755377996312231,0.007114429320549348,0.00440956897742314,15.888671875,0.0,0.0,10
s3,random,10240,0.0,0.0005,0.0005,5,0.0,0.0,0.0,0.40249999999999997,0.05458174297937606,0.0338301147894397,0.40249999999999997,0.05458174297937606,0.0338301147894397,0.05066502765826675,0.006870523025308059,0.004258394289414412,15.888671875,0.0,0.0,10
s3,random,10240,0.0,0.001,0.001,5,0.0,0.0,0.0,0.075,0.044095855184409845,0.027330894200113132,0.075,0.044095855184409845,0.027330894200113132,0.009440688383527965,0.005550603037349193,0.0034402994051525326,15.888671875,0.0,0.0,10
s3,random,10240,0.0,0.0015,0.0015,5,0.0,0.0,0.0,0.015000000000000003,0.024152294576982397,0.014969747270189076,0.015000000000000003,0.024152294576982397,0.014969747270189076,0.001888137676705593,0.0030401904913128423,0.0018843295887736463,15.888671875,0.0,0.0,10
s3,random,10240,0.0,0.0025,0.0025,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.888671875,0.0,0.0,10
s3,random,10240,0.0002,0.0,0.0,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.12587584511370623,2.925694557147251e-17,1.8133642735544223e-17,15.888671875,0.0,0.0,10
s3,random,10240,0.0002,5e-05,5e-05,5,0.9,0.31622776601683794,0.19599999999999998,0.9974999999999999,0.007905694150420955,0.004900000000000003,0.9974999999999999,0.007905694150420955,0.004900000000000003,0.12556115550092195,0.0009951359323947188,0.0006167916410571594,15.888671875,0.0,0.0,10
s3,random,10240,0.0002,0.0001,0.0001,5,0.5,0.5270462766947299,0.32666666666666666,0.9824999999999999,0.02058181505871413,0.01275674113731421,0.9824999999999999,0.02058181505871413,0.01275674113731421,0.12367301782421636,0.0025907533644896393,0.001605765571556204,15.888671875,0.0,0.0,10
s3,random,10240,0.0002,0.00025,0.00025,5,0.0,0.0,0.0,0.8,0.03333333333333332,0.0206602140464334,0.8,0.03333333333333332,0.0206602140464334,0.10070067609096496,0.004195861503790205,0.0026006219033248685,15.888671875,0.0,0.0,10
s3,random,10240,0.0002,0.0005,0.0005,5,0.0,0.0,0.0,0.4225,0.07495368940589621,0.04645677800087112,0.4225,0.07495368940589621,0.04645677800087112,0.053182544560540876,0.00943485899835743,0.005847786192119485,15.888671875,0.0,0.0,10
s3,random,10240,0.0002,0.001,0.001,5,0.0,0.0,0.0,0.075,0.04714045207910316,0.029217954905997243,0.075,0.04714045207910316,0.029217954905997243,0.009440688383527965,0.00593384424449928,0.003677834766286562,15.888671875,0.0,0.0,10
s3,random,10240,0.0002,0.0015,0.0015,5,0.0,0.0,0.0,0.015000000000000003,0.01748014746950253,0.010834307648494308,0.015000000000000003,0.01748014746950253,0.010834307648494308,0.001888137676705593,0.0022003283354358433,0.0013637776314761115,15.888671875,0.0,0.0,10
s3,random,10240,0.0002,0.0025,0.0025,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.007905694150420948,0.004899999999999999,0.0,0.0,0.0,15.888671875,0.0,0.0,10
s3,random,10240,0.0005,0.0,0.0,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.12587584511370623,2.925694557147251e-17,1.8133642735544223e-17,15.888671875,0.0,0.0,10
s3,random,10240,0.0005,5e-05,5e-05,5,0.9,0.31622776601683794,0.19599999999999998,0.9974999999999999,0.007905694150420955,0.004900000000000003,0.9974999999999999,0.007905694150420955,0.004900000000000003,0.12556115550092195,0.0009951359323947186,0.0006167916410571592,15.888671875,0.0,0.0,10
s3,random,10240,0.0005,0.0001,0.0001,5,0.6,0.5163977794943223,0.32006665972366866,0.985,0.021081851067789214,0.013066666666666678,0.985,0.021081851067789214,0.013066666666666678,0.1239877074370006,0.00265369581971925,0.0016447777094857582,15.888671875,0.0,0.0,10
s3,random,10240,0.0005,0.00025,0.00025,5,0.0,0.0,0.0,0.7875,0.0669265766842042,0.04148152199072095,0.7875,0.0669265766842042,0.04148152199072095,0.09912722802704363,0.008424439400691472,0.005221521637184791,15.888671875,0.0,0.0,10
s3,random,10240,0.0005,0.0005,0.0005,5,0.0,0.0,0.0,0.38249999999999995,0.04866267106885477,0.03016143601061166,0.38249999999999995,0.04866267106885477,0.03016143601061166,0.04814751075599262,0.0061254548462823955,0.0037965962476787145,15.888671875,0.0,0.0,10
s3,random,10240,0.0005,0.001,0.001,5,0.0,0.0,0.0,0.075,0.04714045207910316,0.029217954905997243,0.07749999999999999,0.046323140365624314,0.02871137985770334,0.009440688383527965,0.00593384424449928,0.003677834766286562,15.888671875,0.0,0.0,10
s3,random,10240,0.0005,0.0015,0.0015,5,0.0,0.0,0.0,0.015000000000000003,0.01748014746950253,0.010834307648494308,0.015000000000000003,0.01748014746950253,0.010834307648494308,0.001888137676705593,0.0022003283354358433,0.0013637776314761115,15.888671875,0.0,0.0,10
s3,random,10240,0.0005,0.0025,0.0025,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.888671875,0.0,0.0,10
s3,random,10240,0.001,0.0,0.0,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.12587584511370623,2.925694557147251e-17,1.8133642735544223e-17,15.888671875,0.0,0.0,10
s3,random,10240,0.001,5e-05,5e-05,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.12587584511370623,2.925694557147251e-17,1.8133642735544223e-17,15.888671875,0.0,0.0,10
s3,random,10240,0.001,0.0001,0.0001,5,0.4,0.5163977794943223,0.32006665972366866,0.9799999999999999,0.019720265943665407,0.012222747463461553,0.9799999999999999,0.019720265943665407,0.012222747463461553,0.12335832821143208,0.002482305141525915,0.0015385486665746274,15.888671875,0.0,0.0,10
s3,random,10240,0.001,0.00025,0.00025,5,0.0,0.0,0.0,0.7949999999999999,0.03496029493900503,0.0216686152969886,0.7949999999999999,0.03496029493900503,0.0216686152969886,0.10007129686539644,0.004400656670871685,0.002727555262952222,15.888671875,0.0,0.0,10
s3,random,10240,0.001,0.0005,0.0005,5,0.0,0.0,0.0,0.3025,0.06286007388548703,0.038961077443463436,0.3025,0.06286007388548703,0.038961077443463436,0.03807744314689613,0.007912564924245694,0.004904258549736517,15.888671875,0.0,0.0,10
s3,random,10240,0.001,0.001,0.001,5,0.0,0.0,0.0,0.06250000000000001,0.035843021946010946,0.02221573516426789,0.06250000000000001,0.035843021946010946,0.02221573516426789,0.007867240319606637,0.004511770678883246,0.002796424438624501,15.888671875,0.0,0.0,10
s3,random,10240,0.001,0.0015,0.0015,5,0.0,0.0,0.0,0.01,0.017480147469502525,0.010834307648494305,0.01,0.017480147469502525,0.010834307648494305,0.001258758451137062,0.0022003283354358433,0.0013637776314761115,15.888671875,0.0,0.0,10
s3,random,10240,0.001,0.0025,0.0025,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.888671875,0.0,0.0,10
