scheme,dataset,size_bytes,trial,p_sub,p_ins,p_del,replication,success,byte_accuracy,chunk_recovery,recovered_bytes,expected_chunks,recovered_chunks,total_bases,effective_bits_per_base,overhead,input_sha256,output_sha256,failures
s3,random,524288,0,0.0002,0.00025,0.00025,3,0,0.0078125,0.0078125,4096,512,4,13922304,0.0023536334215945864,6.638671875,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,9810d155fcbe3b91850ed600db09bf9e6d65e1e3781624e8296366a37f2037ba,1529
s3,random,524288,1,0.0002,0.00025,0.00025,3,0,0.0234375,0.0234375,12288,512,12,13922304,0.00706090026478376,6.638671875,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,7917fe4f0009b543adf9b0ece6d3bb7337432f4c8386c2e485fea891545ca610,1509
s3,random,524288,2,0.0002,0.00025,0.00025,3,0,0.01171875,0.01171875,6144,512,6,13922304,0.00353045013239188,6.638671875,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,10f0cbeaf8a8a207119852a1117c11e406d581f289de59cb2eb5799b08fa5fb2,1527
s3,random,524288,3,0.0002,0.00025,0.00025,3,0,0.017578125,0.017578125,9216,512,9,13922304,0.00529567519858782,6.638671875,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,5ea1f42d69d5b293f71adf5fea373ba547d01a77673dfd8ffa2386d1015f3c95,1516
s3,random,524288,4,0.0002,0.00025,0.00025,3,0,0.009765625,0.009765625,5120,512,5,13922304,0.0029420417769932335,6.638671875,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,c130de4a3c136603e76cccd597e821077ddeed2ebf190dde7cf1df217bff2b63,1526
s3,random,524288,5,0.0002,0.00025,0.00025,3,0,0.013671875,0.013671875,7168,512,7,13922304,0.004118858487790526,6.638671875,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,bbee03356a7125087c854ac93f0c8b105bffdf444e09e1797e854033cbd02d22,1522
s3,random,524288,6,0.0002,0.00025,0.00025,3,0,0.009765625,0.009765625,5120,512,5,13922304,0.0029420417769932335,6.638671875,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,476063163a8ebc74192a45616bba60a661db51925ca9ce536479a9610c18e741,1525
s3,random,524288,7,0.0002,0.00025,0.00025,3,0,0.0234375,0.0234375,12288,512,12,13922304,0.00706090026478376,6.638671875,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,43c27cf2fceeafc9ae7b68a270640b030992ea232462b893b9e9a70af7091efb,1513
s3,random,524288,8,0.0002,0.00025,0.00025,3,0,0.009765625,0.009765625,5120,512,5,13922304,0.0029420417769932335,6.638671875,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,aaeb4a5fbdd66055a520a51893cc43389d24ccd52fd3ac51b897b54662e8169b,1525
s3,random,524288,9,0.0002,0.00025,0.00025,3,0,0.013671875,0.013671875,7168,512,7,13922304,0.004118858487790526,6.638671875,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,0c0bb0c1302ae4fa870a58d8ac1cbede097c398eaba69cccf15006875dc5f086,1521
