scheme,dataset,size_bytes,trial,p_sub,p_ins,p_del,replication,success,byte_accuracy,chunk_recovery,recovered_bytes,expected_chunks,recovered_chunks,total_bases,effective_bits_per_base,overhead,input_sha256,output_sha256,failures
s1,random,524288,0,0.001,0.00025,0.00025,1,0,0.00390625,0.00390625,2048,512,2,2148352,0.0076263107721639654,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,4d0537769e861b0641dc008d2f89edd9d9508faae38e3bc7ce8c43fc33c0a6d1,510
s1,random,524288,1,0.001,0.00025,0.00025,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,2,0.001,0.00025,0.00025,1,0,0.001953125,0.001953125,1024,512,1,2148352,0.0038131553860819827,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,35fc3caabb6d9e1446d1551373e3f1046b6b24a4765b08df6fb0746413e83c3e,511
s1,random,524288,3,0.001,0.00025,0.00025,1,0,0.001953125,0.001953125,1024,512,1,2148352,0.0038131553860819827,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,3c3c1bf3995508bb85ad68d7b2d867b37922fc7d8079c15d3ccf6285a3cec3ae,511
s1,random,524288,4,0.001,0.00025,0.00025,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,5,0.001,0.00025,0.00025,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,6,0.001,0.00025,0.00025,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,7,0.001,0.00025,0.00025,1,0,0.001953125,0.001953125,1024,512,1,2148352,0.0038131553860819827,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,09515de7bc8b165e54a3b8b1ecf140e765b7470ec2008ae2dfc8c389b73ced16,511
s1,random,524288,8,0.001,0.00025,0.00025,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,9,0.001,0.00025,0.00025,1,0,0.005859375,0.005859375,3072,512,3,2148352,0.011439466158245948,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,fe88aceaa1a164d4f44bcf80321da25f256d9dae32fdcd5524b57920d7c7777d,509
s1,random,524288,10,0.001,0.00025,0.00025,1,0,0.001953125,0.001953125,1024,512,1,2148352,0.0038131553860819827,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,4bf8e14517385917c37da754d21cf4b132b4106ceb3c03aa38619bba944269aa,511
s1,random,524288,11,0.001,0.00025,0.00025,1,0,0.0,0.0,0,512,0,2148352,0.0,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512
s1,random,524288,12,0.001,0.00025,0.00025,1,0,0.005859375,0.0078125,4096,512,4,2148352,0.015252621544327931,1.0244140625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,5cbb5a94910d7c64135c1338ca4038b4e514da556827a86509678c68b3930969,508
