scheme,dataset,size_bytes,p_sub,p_ins,p_del,replication,success_mean,success_std,success_ci95,byte_accuracy_mean,byte_accuracy_std,byte_accuracy_ci95,chunk_recovery_mean,chunk_recovery_std,chunk_recovery_ci95,effective_bits_per_base_mean,effective_bits_per_base_std,effective_bits_per_base_ci95,overhead_mean,overhead_std,overhead_ci95,trials
s1,random,20971,0.0001,0.0025,0.0025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977540412951219,0.0,0.0,4
s1,random,20971,0.0001,0.003,0.003,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977540412951219,0.0,0.0,4
s1,random,20971,0.0002,0.0,0.0,1,0.0,0.0,0.0,0.7344904868628106,0.00610366696867104,0.005981593629297619,0.7408536585365855,0.011675940338491939,0.0114424215317221,1.3492897788975284,0.02129371787373463,0.020867843516259938,1.0977540412951219,0.0,0.0,4
s1,random,20971,0.0002,0.00025,0.00025,1,0.0,0.0,0.0,0.41735015020742927,0.056177766909358266,0.0550542115711711,0.4176829268292683,0.05577407615452131,0.054658594631430885,0.7603709656400678,0.10235037138752895,0.10030336395977837,1.0977540412951219,0.0,0.0,4
s1,random,20971,0.0002,0.0005,0.0005,1,0.0,0.0,0.0,0.21668017738782125,0.018311000906013064,0.0179447808878928,0.21646341463414634,0.018292682926829274,0.01792682926829269,0.3947699926154381,0.03336084444637505,0.03269362755744755,1.0977540412951219,0.0,0.0,4
s1,random,20971,0.0002,0.001,0.001,1,0.0,0.0,0.0,0.08828858900386248,0.011823322822854313,0.011586856366397226,0.09146341463414634,0.01574383474068056,0.015428958045866949,0.16634811693670995,0.028961386611941257,0.02838215887970243,1.0977540412951219,0.0,0.0,4
s1,random,20971,0.0002,0.0015,0.0015,1,0.0,0.0,0.0,0.021362834390348574,0.020847991639928606,0.020431031807130035,0.021341463414634148,0.020827135703169918,0.02041059298910652,0.03892098518743756,0.03798299228364909,0.037223332437976105,1.0977540412951219,0.0,0.0,4
s1,random,20971,0.0002,0.002,0.002,1,0.0,0.0,0.0,0.012207333937342043,0.009967246422082774,0.009767901493641118,0.012195121951219513,0.009957275377167391,0.009758129869624044,0.022240562964250032,0.018159343618217964,0.017796156745853605,1.0977540412951219,0.0,0.0,4
s1,random,20971,0.0002,0.0025,0.0025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977540412951219,0.0,0.0,4
s1,random,20971,0.0002,0.003,0.003,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977540412951219,0.0,0.0,4
s2,random,20971,0.0,0.0,0.0,1,0.0,0.0,0.0,0.9328596633446187,0.015759600346972786,0.01544440834003333,0.9329268292682926,0.01574383474068051,0.015428958045866902,1.133052430389644,0.019141628882403963,0.018758796304755885,1.6466310619426827,0.0,0.0,4
s2,random,20971,0.0,0.00025,0.00025,1,0.0,0.0,0.0,0.41760049592294124,0.09234919336160707,0.09050220949437493,0.41768292682926833,0.09254107673034319,0.09069025519573633,0.5072180472901554,0.11216743749829934,0.10992408874833336,1.6466310619426827,0.0,0.0,4
s2,random,20971,0.0,0.0005,0.0005,1,0.0,0.0,0.0,0.14648800724810454,0.03593741805000444,0.03521866968900435,0.14634146341463417,0.03590146693629206,0.03518343759756622,0.17792450371400026,0.043649629696169756,0.04277663710224636,1.6466310619426827,0.0,0.0,4
s2,random,20971,0.0,0.001,0.001,1,0.0,0.0,0.0,0.04272566878069715,0.02114372260443625,0.020720848152347527,0.04268292682926829,0.0211225708240107,0.020700119407530485,0.05189464691658341,0.025681190028677157,0.025167566228103615,1.6466310619426827,0.0,0.0,4
s2,random,20971,0.0,0.0015,0.0015,1,0.0,0.0,0.0,0.015259167421677555,0.011687632425045185,0.01145387977654428,0.015243902439024392,0.011675940338491928,0.01144242153172209,0.01853380247020836,0.014195811915823092,0.01391189567750663,1.6466310619426827,0.0,0.0,4
s2,random,20971,0.0,0.002,0.002,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6466310619426827,0.0,0.0,4
