scheme,dataset,size_bytes,p_sub,p_ins,p_del,replication,success_mean,success_std,success_ci95,byte_accuracy_mean,byte_accuracy_std,byte_accuracy_ci95,chunk_recovery_mean,chunk_recovery_std,chunk_recovery_ci95,effective_bits_per_base_mean,effective_bits_per_base_std,effective_bits_per_base_ci95,overhead_mean,overhead_std,overhead_ci95,trials
s1,random,51200,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.822064056939502,2.340555645717801e-16,1.4506914188435379e-16,1.09765625,0.0,0.0,10
s1,random,51200,0.0,5e-05,5e-05,1,0.0,0.0,0.0,0.877,0.018439088914585792,0.011428665713896797,0.877,0.018439088914585792,0.011428665713896797,1.597950177935943,0.03359720115397833,0.020823761016068157,1.09765625,0.0,0.0,10
s1,random,51200,0.0,0.0001,0.0001,1,0.0,0.0,0.0,0.7925000000000001,0.022391714737573995,0.013878528580348687,0.7925000000000001,0.022391714737573995,0.013878528580348687,1.4439857651245551,0.04079913859657607,0.02528756808946093,1.09765625,0.0,0.0,10
s1,random,51200,0.0,0.00025,0.00025,1,0.0,0.0,0.0,0.5559999999999999,0.035339622081862844,0.02190372469594053,0.5559999999999999,0.035339622081862844,0.02190372469594053,1.0130676156583631,0.06439105518118785,0.03990998948157138,1.09765625,0.0,0.0,10
s1,random,51200,0.0,0.0005,0.0005,1,0.0,0.0,0.0,0.31399999999999995,0.030713731999438505,0.01903656831819572,0.31399999999999995,0.030713731999438505,0.01903656831819572,0.5721281138790035,0.05596238713064953,0.034685846900057694,1.09765625,0.0,0.0,10
s1,random,51200,0.0,0.001,0.001,1,0.0,0.0,0.0,0.10400000000000001,0.018226964152656424,0.011297189424316513,0.10400000000000001,0.018226964152656424,0.011297189424316513,0.18949466192170816,0.03321069624968003,0.020584202794484183,1.09765625,0.0,0.0,10
s1,random,51200,0.0,0.0015,0.0015,1,0.0,0.0,0.0,0.03150000000000001,0.008834905520465714,0.005475931173985134,0.03150000000000001,0.008834905520465714,0.005475931173985134,0.05739501779359431,0.016097763795296958,0.009977497370392843,1.09765625,0.0,0.0,10
s1,random,51200,0.0,0.0025,0.0025,1,0.0,0.0,0.0,0.0035000000000000005,0.0041163630117428225,0.00255134822746284,0.0035000000000000005,0.0041163630117428225,0.00255134822746284,0.006377224199288256,0.007500277089011833,0.004648719901996349,1.09765625,0.0,0.0,10
s1,random,51200,0.0002,0.0,0.0,1,0.0,0.0,0.0,0.808,0.03128720008068615,0.01939200751741694,0.812,0.029925834249951235,0.018548224233662414,1.4795160142348753,0.05452678696076528,0.03379605269621055,1.09765625,0.0,0.0,10
s1,random,51200,0.0002,5e-05,5e-05,1,0.0,0.0,0.0,0.7010019531250001,0.030983797344244196,0.019203956553102003,0.7040000000000001,0.030166206257996694,0.018697208347772123,1.2827330960854093,0.05496476015691927,0.03406751129558481,1.09765625,0.0,0.0,10
