scheme,dataset,size_bytes,trial,p_sub,p_ins,p_del,replication,success,byte_accuracy,chunk_recovery,recovered_bytes,expected_chunks,recovered_chunks,total_bases,effective_bits_per_base,overhead,input_sha256,output_sha256,failures
s2,random,51200,0,0.001,0.0,0.0,1,0,0.155,0.155,7936,200,31,337200,0.18827995255041519,1.646484375,fe26be6f6ede7d115fad30c6edfb940885d7fa32218d04c918a604ccaba3e908,4d241a81c43883565002cd8a1d744ff5324847d3e230ca00f50b8b3ccf2266d7,169
s2,random,51200,1,0.001,0.0,0.0,1,0,0.19,0.19,9728,200,38,337200,0.23079478054567024,1.646484375,fe26be6f6ede7d115fad30c6edfb940885d7fa32218d04c918a604ccaba3e908,c91722adb55d1b9400b54f7ae358d6e63666be7434fa2d4d08af20cda048ae01,162
s2,random,51200,2,0.001,0.0,0.0,1,0,0.2,0.2,10240,200,40,337200,0.24294187425860023,1.646484375,fe26be6f6ede7d115fad30c6edfb940885d7fa32218d04c918a604ccaba3e908,3935b33d28b55f35ae1cd03c28c90263a9a676e318a3101f9b467164df8216ae,160
s2,random,51200,3,0.001,0.0,0.0,1,0,0.135,0.135,6912,200,27,337200,0.16398576512455515,1.646484375,fe26be6f6ede7d115fad30c6edfb940885d7fa32218d04c918a604ccaba3e908,e3636687257b326830ee4bee47607f1b358442be80dfb206a5ec4e4fc8dd14f6,173
s2,random,51200,4,0.001,0.0,0.0,1,0,0.195,0.195,9984,200,39,337200,0.23686832740213523,1.646484375,fe26be6f6ede7d115fad30c6edfb940885d7fa32218d04c918a604ccaba3e908,24514e78569cafd2a3faad0c8d303c40901aa997a452723c8656f303f1dbea3b,161
s2,random,51200,5,0.001,0.0,0.0,1,0,0.195,0.195,9984,200,39,337200,0.23686832740213523,1.646484375,fe26be6f6ede7d115fad30c6edfb940885d7fa32218d04c918a604ccaba3e908,18c1d1114595333ea7d48f77e422a98d56bba186b81322d451d23836d1fe758f,161
s2,random,51200,6,0.001,0.0,0.0,1,0,0.15,0.15,7680,200,30,337200,0.1822064056939502,1.646484375,fe26be6f6ede7d115fad30c6edfb940885d7fa32218d04c918a604ccaba3e908,045f5e98efb736ebd90436b9fcdcf82558ae6af43fb2eafd7206c89dac90d55b,170
s2,random,51200,7,0.001,0.0,0.0,1,0,0.16,0.16,8192,200,32,337200,0.19435349940688018,1.646484375,fe26be6f6ede7d115fad30c6edfb940885d7fa32218d04c918a604ccaba3e908,227815bbded46862fe8fe65587d30e6d92bdec6ecf36001b2f6b70aac886f82a,168
s2,random,51200,8,0.001,0.0,0.0,1,0,0.24,0.245,12544,200,49,337200,0.29760379596678527,1.646484375,fe26be6f6ede7d115fad30c6edfb940885d7fa32218d04c918a604ccaba3e908,add3a159311fdd311bc86dc634a0a88924977684dbfa398611233a3226f071d1,151
s2,random,51200,9,0.001,0.0,0.0,1,0,0.16,0.16,8192,200,32,337200,0.19435349940688018,1.646484375,fe26be6f6ede7d115fad30c6edfb940885d7fa32218d04c918a604ccaba3e908,2c6fc2c9ae2be13de1391006761e27b743eaca3b047f55ac3c8fda9be4eb8289,168
