scheme,dataset,size_bytes,p_sub,p_ins,p_del,replication,success_mean,success_std,success_ci95,byte_accuracy_mean,byte_accuracy_std,byte_accuracy_ci95,chunk_recovery_mean,chunk_recovery_std,chunk_recovery_ci95,effective_bits_per_base_mean,effective_bits_per_base_std,effective_bits_per_base_ci95,overhead_mean,overhead_std,overhead_ci95,trials
s1,random,524288,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0914581298828125,0.004672170482498539,0.002895841266895437,0.094384765625,0.004872221586970935,0.0030198342260541896,0.17197508896797153,0.008877499831064475,0.005502331401209055,1.09765625,0.0,0.0,10
s1,random,524288,0.0,5e-05,5e-05,1,0.0,0.0,0.0,0.08315601348876953,0.00912101960645924,0.005653266521734912,0.085302734375,0.009372654374169164,0.005809231366607258,0.1554270462633452,0.017077576653290433,0.010584791671540628,1.09765625,0.0,0.0,10
s1,random,524288,0.0,0.0001,0.0001,1,0.0,0.0,0.0,0.07178096771240235,0.00492779009201733,0.0030542759423091547,0.07392578125,0.005270020433547548,0.0032663925055851045,0.13469750889679713,0.00960231481130372,0.005951576380283181,1.09765625,0.0,0.0,10
s1,random,524288,0.0,0.00025,0.00025,1,0.0,0.0,0.0,0.05068511962890625,0.0064122495537519445,0.003974353448989869,0.0525390625,0.00666006397072761,0.004127950415945149,0.09572953736654803,0.012135063177980557,0.007521390081722123,1.09765625,0.0,0.0,10
s1,random,524288,0.0002,0.0,0.0,1,0.0,0.0,0.0,0.07011966705322266,0.007430421797022548,0.004605423143453107,0.072119140625,0.006890169612554381,0.00427057137034814,0.13140569395017793,0.012554330397252112,0.007781254596506221,1.09765625,0.0,0.0,10
s1,random,524288,0.0002,5e-05,5e-05,1,0.0,0.0,0.0,0.06513919830322265,0.00580770262617923,0.0035996513812468897,0.06689453125,0.00532403230266801,0.003299869408897405,0.12188612099644129,0.009700727896676234,0.006012573442546163,1.09765625,0.0,0.0,10
s1,random,524288,0.0002,0.0001,0.0001,1,0.0,0.0,0.0,0.05805835723876953,0.0033469964645624515,0.0020744899011154836,0.06005859375,0.0034984025488614384,0.0021683323644019663,0.1094306049822064,0.006374313540985966,0.003950840464675468,1.09765625,0.0,0.0,10
s1,random,524288,0.0002,0.00025,0.00025,1,0.0,0.0,0.0,0.03984527587890625,0.0051221555605114695,0.0031747449077788818,0.041650390625,0.00472874334516087,0.0029309054904501333,0.07588967971530249,0.008616073283709485,0.00534029754843583,1.09765625,0.0,0.0,10
s1,random,524288,0.0005,0.0,0.0,1,0.0,0.0,0.0,0.05444488525390625,0.005075815660965358,0.0031460231404734948,0.0564453125,0.0059366290251166645,0.0036795607911953875,0.10284697508896797,0.010816918366048872,0.0067043954629609935,1.09765625,0.0,0.0,10
s1,random,524288,0.0005,5e-05,5e-05,1,0.0,0.0,0.0,0.0488311767578125,0.004224675676987866,0.0026184811128999084,0.0509765625,0.004905546036611797,0.003040488933930984,0.09288256227758007,0.008938219112972386,0.00553996560203795,1.09765625,0.0,0.0,10
s1,random,524288,0.0005,0.0001,0.0001,1,0.0,0.0,0.0,0.041602706909179686,0.003998297417265403,0.002478170413860153,0.0431640625,0.004464503691665023,0.002767128056426746,0.07864768683274022,0.008134611708656555,0.005041884572564035,1.09765625,0.0,0.0,10
s1,random,524288,0.0005,0.00025,0.00025,1,0.0,0.0,0.0,0.03159255981445312,0.003010586832284572,0.0018659810508111954,0.0326171875,0.0029097265599071025,0.0018034672063281926,0.059430604982206404,0.0053017081803289545,0.0032860327745196953,1.09765625,0.0,0.0,10
s1,random,524288,0.001,0.0,0.0,1,0.0,0.0,0.0,0.03271751403808594,0.004380356812778952,0.0027149732805529796,0.03427734375,0.004292680639091083,0.00266063102509807,0.06245551601423488,0.007821539100407952,0.0048478401596092945,1.09765625,0.0,0.0,10
s1,random,524288,0.001,5e-05,5e-05,1,0.0,0.0,0.0,0.02553901672363281,0.0028021506693668144,0.0017367909785842512,0.02744140625,0.003069231657896658,0.0019023294903070392,0.05,0.0055923366862743375,0.003466166188744498,1.09765625,0.0,0.0,10
s1,random,524288,0.001,0.0001,0.0001,1,0.0,0.0,0.0,0.022414207458496094,0.003168454604959035,0.001963828510045838,0.024169921875,0.0032327513128322274,0.0020036800224600727,0.04403914590747331,0.005890279972135588,0.003650833350532232,1.09765625,0.0,0.0,10
