scheme,dataset,size_bytes,p_sub,p_ins,p_del,replication,success_mean,success_std,success_ci95,byte_accuracy_mean,byte_accuracy_std,byte_accuracy_ci95,chunk_recovery_mean,chunk_recovery_std,chunk_recovery_ci95,effective_bits_per_base_mean,effective_bits_per_base_std,effective_bits_per_base_ci95,overhead_mean,overhead_std,overhead_ci95,trials
s1,random,104857,0.0,0.0,0.0,1,0.0,0.0,0.0,0.09218936265580743,0.015214957842073015,0.009430328571740672,0.09439024390243902,0.015766908789721472,0.009772431313387139,0.17196000243251933,0.028781113327759584,0.01783871885538511,1.0977521767740828,0.0,0.0,10
s1,random,104857,0.0,5e-05,5e-05,1,0.0,0.0,0.0,0.08325338317899615,0.019272698722707378,0.011945342425906747,0.0846341463414634,0.019309584927287154,0.011968204732366108,0.15434682512792444,0.035214783357537936,0.021826348852965444,1.0977521767740828,0.0,0.0,10
s1,random,104857,0.0,0.0001,0.0001,1,0.0,0.0,0.0,0.06704273439064631,0.012178123891379023,0.007548079388396256,0.06853658536585366,0.012566170946523616,0.007788593444977518,0.12481082818594876,0.02257783724847284,0.013993888507769581,1.0977521767740828,0.0,0.0,10
s1,random,104857,0.0,0.00025,0.00025,1,0.0,0.0,0.0,0.05102568259629782,0.013832320823213005,0.00857336126899556,0.05243902439024391,0.014046465482252841,0.008706089503775466,0.09563275908502525,0.025616461501338027,0.01587724733189594,1.0977521767740828,0.0,0.0,10
s1,random,104857,0.0002,0.0,0.0,1,0.0,0.0,0.0,0.06718674003643058,0.012081191881314205,0.007488000306119551,0.06878048780487804,0.011882163191183811,0.0073646410459352945,0.12507666779605062,0.02132886893066894,0.013219769924278308,1.0977521767740828,0.0,0.0,10
s1,random,104857,0.0002,5e-05,5e-05,1,0.0,0.0,0.0,0.06645622133000181,0.012664013742060325,0.007849237037938214,0.06878048780487807,0.01314963682546714,0.008150229343410427,0.12507666779605062,0.024409428623880947,0.015129120603615568,1.0977521767740828,0.0,0.0,10
s1,random,104857,0.0002,0.0001,0.0001,1,0.0,0.0,0.0,0.0625957256072556,0.012334259385888523,0.007644853170500615,0.06365853658536587,0.012566170946523616,0.007788593444977518,0.11537786581180987,0.022562230722001746,0.013984215482447155,1.0977521767740828,0.0,0.0,10
s1,random,104857,0.0002,0.00025,0.00025,1,0.0,0.0,0.0,0.04165291778326673,0.010431730295577493,0.006465653423438853,0.04341463414634146,0.01160068876860941,0.007190181391365793,0.07899606453126222,0.02094523089412975,0.012981988605740714,1.0977521767740828,0.0,0.0,10
s1,random,104857,0.0005,0.0,0.0,1,0.0,0.0,0.0,0.0538581115233127,0.015905558571032284,0.009858367338168316,0.05560975609756097,0.017429498791364705,0.010802915272549417,0.10123624106266345,0.031813367989147294,0.019718129765812078,1.0977521767740828,0.0,0.0,10
s1,random,104857,0.0005,5e-05,5e-05,1,0.0,0.0,0.0,0.052295984054474186,0.008055094242222019,0.004992599136255007,0.05536585365853659,0.007802336984722001,0.004835938565002812,0.10043350969098316,0.014074231255826736,0.00872329890853151,1.0977521767740828,0.0,0.0,10
