scheme,dataset,size_bytes,trial,p_sub,p_ins,p_del,replication,success,byte_accuracy,chunk_recovery,recovered_bytes,expected_chunks,recovered_chunks,total_bases,effective_bits_per_base,overhead,input_sha256,output_sha256,failures
s2,random,10240,0,0.002,5e-05,5e-05,1,0,0.025,0.025,256,40,1,67440,0.03036773428232503,1.646484375,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,5fd73f775626f9201ae174013bc1a300b72ff259cc166bb9a7d2ba3228db3503,39
s2,random,10240,1,0.002,5e-05,5e-05,1,0,0.0,0.0,0,40,0,67440,0.0,1.646484375,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,40
s2,random,10240,2,0.002,5e-05,5e-05,1,0,0.05,0.05,512,40,2,67440,0.06073546856465006,1.646484375,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,af629814bf623a1c203e54dd6239cb415950e803aaad21ee3814f15ef87a2117,38
s2,random,10240,3,0.002,5e-05,5e-05,1,0,0.1,0.1,1024,40,4,67440,0.12147093712930011,1.646484375,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,a40aadf71f1041a4672c5f5dcc23af10b8840ced59c36ef54a4d1615c55b72e2,36
s2,random,10240,4,0.002,5e-05,5e-05,1,0,0.075,0.075,768,40,3,67440,0.0911032028469751,1.646484375,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,82384599033d051d9e385ec153d9ce5b05ae11fe70dac93a30490ecaa91a803b,37
s2,random,10240,5,0.002,5e-05,5e-05,1,0,0.025,0.025,256,40,1,67440,0.03036773428232503,1.646484375,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,7488a768e382f63e8a9723792ccc681f889d1ad78e733cc621954cadee023cc8,39
s2,random,10240,6,0.002,5e-05,5e-05,1,0,0.0,0.0,0,40,0,67440,0.0,1.646484375,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,40
s2,random,10240,7,0.002,5e-05,5e-05,1,0,0.05,0.05,512,40,2,67440,0.06073546856465006,1.646484375,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,fdce33314ff97ceb3019972e9f273e1f1a6448c581271498543c38a67426968c,38
s2,random,10240,8,0.002,5e-05,5e-05,1,0,0.075,0.075,768,40,3,67440,0.0911032028469751,1.646484375,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,9d7141617e9b48cb06167e0a0fa00a4a7f675e2af9913ad172a1b00390d2dd6a,37
s2,random,10240,9,0.002,5e-05,5e-05,1,0,0.0,0.0,0,40,0,67440,0.0,1.646484375,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,40
