scheme,dataset,size_bytes,trial,p_sub,p_ins,p_del,replication,success,byte_accuracy,chunk_recovery,recovered_bytes,expected_chunks,recovered_chunks,total_bases,effective_bits_per_base,overhead,input_sha256,output_sha256,failures
s1,random,1048576,0,0.0,0.0,0.0,1,1,1.0,1.0,1048576,1024,1024,4296704,1.9523355576739752,1.0244140625,4b1af51985fea8c2b36bc31d2d2061084b9fab31814d03b018329188dd857b7c,4b1af51985fea8c2b36bc31d2d2061084b9fab31814d03b018329188dd857b7c,0
s1,random,1048576,1,0.0,0.0,0.0,1,1,1.0,1.0,1048576,1024,1024,4296704,1.9523355576739752,1.0244140625,4b1af51985fea8c2b36bc31d2d2061084b9fab31814d03b018329188dd857b7c,4b1af51985fea8c2b36bc31d2d2061084b9fab31814d03b018329188dd857b7c,0
s1,random,1048576,2,0.0,0.0,0.0,1,1,1.0,1.0,1048576,1024,1024,4296704,1.9523355576739752,1.0244140625,4b1af51985fea8c2b36bc31d2d2061084b9fab31814d03b018329188dd857b7c,4b1af51985fea8c2b36bc31d2d2061084b9fab31814d03b018329188dd857b7c,0
s1,random,1048576,3,0.0,0.0,0.0,1,1,1.0,1.0,1048576,1024,1024,4296704,1.9523355576739752,1.0244140625,4b1af51985fea8c2b36bc31d2d2061084b9fab31814d03b018329188dd857b7c,4b1af51985fea8c2b36bc31d2d2061084b9fab31814d03b018329188dd857b7c,0
s1,random,1048576,4,0.0,0.0,0.0,1,1,1.0,1.0,1048576,1024,1024,4296704,1.9523355576739752,1.0244140625,4b1af51985fea8c2b36bc31d2d2061084b9fab31814d03b018329188dd857b7c,4b1af51985fea8c2b36bc31d2d2061084b9fab31814d03b018329188dd857b7c,0
s1,random,1048576,5,0.0,0.0,0.0,1,1,1.0,1.0,1048576,1024,1024,4296704,1.9523355576739752,1.0244140625,4b1af51985fea8c2b36bc31d2d2061084b9fab31814d03b018329188dd857b7c,4b1af51985fea8c2b36bc31d2d2061084b9fab31814d03b018329188dd857b7c,0
s1,random,1048576,6,0.0,0.0,0.0,1,1,1.0,1.0,1048576,1024,1024,4296704,1.9523355576739752,1.0244140625,4b1af51985fea8c2b36bc31d2d2061084b9fab31814d03b018329188dd857b7c,4b1af51985fea8c2b36bc31d2d2061084b9fab31814d03b018329188dd857b7c,0
s1,random,1048576,7,0.0,0.0,0.0,1,1,1.0,1.0,1048576,1024,1024,4296704,1.9523355576739752,1.0244140625,4b1af51985fea8c2b36bc31d2d2061084b9fab31814d03b018329188dd857b7c,4b1af51985fea8c2b36bc31d2d2061084b9fab31814d03b018329188dd857b7c,0
s1,random,1048576,8,0.0,0.0,0.0,1,1,1.0,1.0,1048576,1024,1024,4296704,1.9523355576739752,1.0244140625,4b1af51985fea8c2b36bc31d2d2061084b9fab31814d03b018329188dd857b7c,4b1af51985fea8c2b36bc31d2d2061084b9fab31814d03b018329188dd857b7c,0
s1,random,1048576,9,0.0,0.0,0.0,1,1,1.0,1.0,1048576,1024,1024,4296704,1.9523355576739752,1.0244140625,4b1af51985fea8c2b36bc31d2d2061084b9fab31814d03b018329188dd857b7c,4b1af51985fea8c2b36bc31d2d2061084b9fab31814d03b018329188dd857b7c,0
s1,random,1048576,10,0.0,0.0,0.0,1,1,1.0,1.0,1048576,1024,1024,4296704,1.9523355576739752,1.0244140625,4b1af51985fea8c2b36bc31d2d2061084b9fab31814d03b018329188dd857b7c,4b1af51985fea8c2b36bc31d2d2061084b9fab31814d03b018329188dd857b7c,0
s1,random,1048576,11,0.0,0.0,0.0,1,1,1.0,1.0,1048576,1024,1024,4296704,1.9523355576739752,1.0244140625,4b1af51985fea8c2b36bc31d2d2061084b9fab31814d03b018329188dd857b7c,4b1af51985fea8c2b36bc31d2d2061084b9fab31814d03b018329188dd857b7c,0
s1,random,1048576,12,0.0,0.0,0.0,1,1,1.0,1.0,1048576,1024,1024,4296704,1.9523355576739752,1.0244140625,4b1af51985fea8c2b36bc31d2d2061084b9fab31814d03b018329188dd857b7c,4b1af51985fea8c2b36bc31d2d2061084b9fab31814d03b018329188dd857b7c,0
s1,random,1048576,13,0.0,0.0,0.0,1,1,1.0,1.0,1048576,1024,1024,4296704,1.9523355576739752,1.0244140625,4b1af51985fea8c2b36bc31d2d2061084b9fab31814d03b018329188dd857b7c,4b1af51985fea8c2b36bc31d2d2061084b9fab31814d03b018329188dd857b7c,0
