scheme,dataset,size_bytes,trial,p_sub,p_ins,p_del,replication,success,byte_accuracy,chunk_recovery,recovered_bytes,expected_chunks,recovered_chunks,total_bases,effective_bits_per_base,overhead,input_sha256,output_sha256,failures
s3,random,104857,0,0.002,0.0005,0.0005,3,0,0.0,0.0,0,410,0,4256724,0.0,10.148878949426361,2991e60b70cb9d9187c7bc57c07b86baa757d361bd055bb53cff3623115344cc,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1230
s3,random,104857,1,0.002,0.0005,0.0005,3,0,0.0,0.0,0,410,0,4256724,0.0,10.148878949426361,2991e60b70cb9d9187c7bc57c07b86baa757d361bd055bb53cff3623115344cc,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1230
s3,random,104857,2,0.002,0.0005,0.0005,3,0,0.0024414202199185557,0.0024390243902439024,256,410,1,4256724,0.00048112116265935966,10.148878949426361,2991e60b70cb9d9187c7bc57c07b86baa757d361bd055bb53cff3623115344cc,bee35db6b725c90ad8b6bf4ccc25a143779732e9fccc10b4313c09a1ba1769ef,1229
s3,random,104857,3,0.002,0.0005,0.0005,3,0,0.0024414202199185557,0.0024390243902439024,256,410,1,4256724,0.00048112116265935966,10.148878949426361,2991e60b70cb9d9187c7bc57c07b86baa757d361bd055bb53cff3623115344cc,3b44ae98714a24e111e4f520b27e48bf14f102784646e8067d7d9aa06034be8a,1229
s3,random,104857,4,0.002,0.0005,0.0005,3,0,0.0024414202199185557,0.0024390243902439024,256,410,1,4256724,0.00048112116265935966,10.148878949426361,2991e60b70cb9d9187c7bc57c07b86baa757d361bd055bb53cff3623115344cc,8fdfb58ca816e76ddb1db2d360f982e23f3f2059cbfabd82e3ec87727c4a9cce,1229
s3,random,104857,5,0.002,0.0005,0.0005,3,0,0.0,0.0,0,410,0,4256724,0.0,10.148878949426361,2991e60b70cb9d9187c7bc57c07b86baa757d361bd055bb53cff3623115344cc,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1230
s3,random,104857,6,0.002,0.0005,0.0005,3,0,0.0,0.0,0,410,0,4256724,0.0,10.148878949426361,2991e60b70cb9d9187c7bc57c07b86baa757d361bd055bb53cff3623115344cc,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1230
s3,random,104857,7,0.002,0.0005,0.0005,3,0,0.0,0.0,0,410,0,4256724,0.0,10.148878949426361,2991e60b70cb9d9187c7bc57c07b86baa757d361bd055bb53cff3623115344cc,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1230
