scheme,dataset,size_bytes,trial,p_sub,p_ins,p_del,replication,success,byte_accuracy,chunk_recovery,recovered_bytes,expected_chunks,recovered_chunks,total_bases,effective_bits_per_base,overhead,input_sha256,output_sha256,failures
s1,random,104857,0,0.003,0.0005,0.0005,1,0,0.0048828404398371114,0.004878048780487805,512,410,2,460428,0.008896070612560487,1.0977521767740828,2991e60b70cb9d9187c7bc57c07b86baa757d361bd055bb53cff3623115344cc,4acd633ed998d6ba0ed10b309a0bd14930cc71eb21107c8ccfa565ac0866c4b3,408
s1,random,104857,1,0.003,0.0005,0.0005,1,0,0.0024414202199185557,0.0024390243902439024,256,410,1,460428,0.004448035306280244,1.0977521767740828,2991e60b70cb9d9187c7bc57c07b86baa757d361bd055bb53cff3623115344cc,3de67d5483a3b461bafd77bc070289de707459dd921eb280b8176432d463d3ff,409
s1,random,104857,2,0.003,0.0005,0.0005,1,0,0.0024414202199185557,0.0024390243902439024,256,410,1,460428,0.004448035306280244,1.0977521767740828,2991e60b70cb9d9187c7bc57c07b86baa757d361bd055bb53cff3623115344cc,6a1073fce73b93051d612294f8b40ff6bf66be35c86ae7d8c7b44f60e3710869,409
s1,random,104857,3,0.003,0.0005,0.0005,1,0,0.0024414202199185557,0.0024390243902439024,256,410,1,460428,0.004448035306280244,1.0977521767740828,2991e60b70cb9d9187c7bc57c07b86baa757d361bd055bb53cff3623115344cc,908e3b1498ddf3f58f680f64b3ec0d148c08c601c482bf586327812f24ccb2f9,409
s1,random,104857,4,0.003,0.0005,0.0005,1,0,0.0048828404398371114,0.004878048780487805,512,410,2,460428,0.008896070612560487,1.0977521767740828,2991e60b70cb9d9187c7bc57c07b86baa757d361bd055bb53cff3623115344cc,2a1ea2e156f30f3fc14ec3aabf7a2ae175e8ee8387dff2f9c0d32f614e14fad7,408
s1,random,104857,5,0.003,0.0005,0.0005,1,0,0.0024414202199185557,0.0024390243902439024,256,410,1,460428,0.004448035306280244,1.0977521767740828,2991e60b70cb9d9187c7bc57c07b86baa757d361bd055bb53cff3623115344cc,173cdba49f479ee03054f98ddf0bee48033e22ad2f4550d5e56d640254cde09d,409
s1,random,104857,6,0.003,0.0005,0.0005,1,0,0.0,0.004878048780487805,512,410,2,460428,0.008896070612560487,1.0977521767740828,2991e60b70cb9d9187c7bc57c07b86baa757d361bd055bb53cff3623115344cc,029780fe6682e1443b259e11042f7191ed2e70de42a5715d0c7b6a3dc2483504,407
s1,random,104857,7,0.003,0.0005,0.0005,1,0,0.009765680879674223,0.00975609756097561,1024,410,4,460428,0.017792141225120975,1.0977521767740828,2991e60b70cb9d9187c7bc57c07b86baa757d361bd055bb53cff3623115344cc,36d03725200a4b7060662b7bfe0c2cdea657423a0d95d2cb42f59664897ed93b,406
