scheme,dataset,size_bytes,trial,p_sub,p_ins,p_del,replication,success,byte_accuracy,chunk_recovery,recovered_bytes,expected_chunks,recovered_chunks,total_bases,effective_bits_per_base,overhead,input_sha256,output_sha256,failures
s3,random,20971,0,0.001,0.001,0.001,3,0,0.042725668780697154,0.042682926829268296,896,164,7,999216,0.007173624121311108,11.911878308139812,754e50acb0e460cd96a1b7ab4d347ed6bbe1f0ae3c3111c551285c1371d4abd1,4f138e09b6559b2621b9750357b2bd92fd0a61154db1bfb136b2f1f284910f0b,485
s3,random,20971,1,0.001,0.001,0.001,3,0,0.006103666968671022,0.006097560975609756,128,164,1,999216,0.0010248034459015868,11.911878308139812,754e50acb0e460cd96a1b7ab4d347ed6bbe1f0ae3c3111c551285c1371d4abd1,7ff27729a884fed8ff8d70119ea84e0aceac14e692f77b8b451bc3468a37d93b,491
s3,random,20971,2,0.001,0.001,0.001,3,0,0.018311000906013064,0.018292682926829267,384,164,3,999216,0.0030744103377047605,11.911878308139812,754e50acb0e460cd96a1b7ab4d347ed6bbe1f0ae3c3111c551285c1371d4abd1,a8d6634846bf65f14335569186dd358af8865091775c6624a78156550bbe921e,489
s3,random,20971,3,0.001,0.001,0.001,3,0,0.006103666968671022,0.006097560975609756,128,164,1,999216,0.0010248034459015868,11.911878308139812,754e50acb0e460cd96a1b7ab4d347ed6bbe1f0ae3c3111c551285c1371d4abd1,6702cfa84da304bd221b1e9803d068c452ba329f6c86c58f96439a6dda29453a,491
