scheme,dataset,size_bytes,trial,p_sub,p_ins,p_del,replication,success,byte_accuracy,chunk_recovery,recovered_bytes,expected_chunks,recovered_chunks,total_bases,effective_bits_per_base,overhead,input_sha256,output_sha256,failures
s3,random,20971,0,0.0002,0.001,0.001,3,0,0.0549330027180392,0.0547945205479452,1152,219,12,1425570,0.006464782508049412,16.99454007915693,754e50acb0e460cd96a1b7ab4d347ed6bbe1f0ae3c3111c551285c1371d4abd1,8564d8d1051c09af86295621d9eb0b0c669b1d0a9a9c29bb615905d10df07c60,645
s3,random,20971,1,0.0002,0.001,0.001,3,0,0.0274665013590196,0.0273972602739726,576,219,6,1425570,0.003232391254024706,16.99454007915693,754e50acb0e460cd96a1b7ab4d347ed6bbe1f0ae3c3111c551285c1371d4abd1,cd993f303109d4b65c7425b614cf35d99c88d27b09e3e28bc3dda3936b16492f,650
s3,random,20971,2,0.0002,0.001,0.001,3,0,0.05035525249153593,0.0502283105022831,1056,219,11,1425570,0.005926050632378627,16.99454007915693,754e50acb0e460cd96a1b7ab4d347ed6bbe1f0ae3c3111c551285c1371d4abd1,c6e64428143d24650357c0b4d20a24f24aca8f8732c1d258a0c368b2aa305248,646
s3,random,20971,3,0.0002,0.001,0.001,3,0,0.0274665013590196,0.0273972602739726,576,219,6,1425570,0.003232391254024706,16.99454007915693,754e50acb0e460cd96a1b7ab4d347ed6bbe1f0ae3c3111c551285c1371d4abd1,d8ed4eeceadc8f4937e8de33e864c4825af9110dbda613fa193181824c4906c6,651
