scheme,dataset,size_bytes,trial,p_sub,p_ins,p_del,replication,success,byte_accuracy,chunk_recovery,recovered_bytes,expected_chunks,recovered_chunks,total_bases,effective_bits_per_base,overhead,input_sha256,output_sha256,failures
s2,random,20971,0,0.0,0.001,0.001,1,0,0.20347146058843166,0.2054794520547945,4267,219,45,158676,0.21513020242506745,1.8916122264078967,754e50acb0e460cd96a1b7ab4d347ed6bbe1f0ae3c3111c551285c1371d4abd1,0dfb13769fc62c1ef029ca7aab98ff20f8b2477df9cdc59d4918740061f5f1c2,174
s2,random,20971,1,0.0,0.001,0.001,1,0,0.1785322588336274,0.1780821917808219,3744,219,39,158676,0.18876200559630946,1.8916122264078967,754e50acb0e460cd96a1b7ab4d347ed6bbe1f0ae3c3111c551285c1371d4abd1,459dc927b333dd140db55aa43e6cd559386112493b141734c8d9d039894d0b96,180
s2,random,20971,2,0.0,0.001,0.001,1,0,0.22430976109866005,0.2237442922374429,4704,219,49,158676,0.23716251985177342,1.8916122264078967,754e50acb0e460cd96a1b7ab4d347ed6bbe1f0ae3c3111c551285c1371d4abd1,97bcf44cfbcc9fb312ab4fd92c1b2e37f1624cd97e6f3d5361cf3356470bb1f3,170
s2,random,20971,3,0.0,0.001,0.001,1,0,0.25382671307996757,0.2557077625570776,5323,219,56,158676,0.2683707681060778,1.8916122264078967,754e50acb0e460cd96a1b7ab4d347ed6bbe1f0ae3c3111c551285c1371d4abd1,2b48d2fae493bcc38f34b29fd6acad2ef44ca39c19ae8a76b6385485e4b47e2a,163
