scheme,dataset,size_bytes,trial,p_sub,p_ins,p_del,replication,success,byte_accuracy,chunk_recovery,recovered_bytes,expected_chunks,recovered_chunks,total_bases,effective_bits_per_base,overhead,input_sha256,output_sha256,failures
s3,random,20971,0,0.0,0.001,0.001,4,0,0.1342806733107625,0.13414634146341464,2816,328,44,2475626,0.009099920585742757,29.5124934433265,754e50acb0e460cd96a1b7ab4d347ed6bbe1f0ae3c3111c551285c1371d4abd1,a4240bf0ede14f1563e9f0fea0269d0b9f537f7798b55a4592310801ef3ee08d,1265
s3,random,20971,1,0.0,0.001,0.001,4,0,0.12512517285775596,0.125,2624,328,41,2475626,0.00847947145489666,29.5124934433265,754e50acb0e460cd96a1b7ab4d347ed6bbe1f0ae3c3111c551285c1371d4abd1,0011de4351f45f6332c782eccfaa55f20e09d0347a11aa6661f010c306cd52ff,1267
s3,random,20971,2,0.0,0.001,0.001,4,0,0.12817700634209145,0.12804878048780488,2688,328,42,2475626,0.008686287831845359,29.5124934433265,754e50acb0e460cd96a1b7ab4d347ed6bbe1f0ae3c3111c551285c1371d4abd1,a0d7546ca59493ae9120c120a40cddfecb68ccc9c7698297dd510f8a80ce20fe,1267
s3,random,20971,3,0.0,0.001,0.001,4,0,0.1098660054360784,0.10975609756097561,2304,328,36,2475626,0.007445389570153165,29.5124934433265,754e50acb0e460cd96a1b7ab4d347ed6bbe1f0ae3c3111c551285c1371d4abd1,ce8e5803ee6a4f33033f1e27c66e7627c300f4240de3a6fc55025b1548bf8a62,1276
