scheme,dataset,size_bytes,trial,p_sub,p_ins,p_del,replication,success,byte_accuracy,chunk_recovery,recovered_bytes,expected_chunks,recovered_chunks,total_bases,effective_bits_per_base,overhead,input_sha256,output_sha256,failures
s2,random,10240,0,0.0,0.0001,0.0001,1,0,0.725,0.725,7424,40,29,67440,0.8806642941874259,1.646484375,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,0c2e57b664116ec64205b41702627e7ac9af948115a687fbc71d414f93ced8ba,11
s2,random,10240,1,0.0,0.0001,0.0001,1,0,0.875,0.875,8960,40,35,67440,1.062870699881376,1.646484375,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,be5b169ecd9bd026cdb7564877f5cbd0d67e41762d7d52a8642034751f33c8f4,5
s2,random,10240,2,0.0,0.0001,0.0001,1,0,0.725,0.725,7424,40,29,67440,0.8806642941874259,1.646484375,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,aa07d691eb02b8a7729f5df5154db16ac4b886fbf8506f78726e673d9943a60f,11
s2,random,10240,3,0.0,0.0001,0.0001,1,0,0.65,0.65,6656,40,26,67440,0.7895610913404507,1.646484375,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,07bc89ac4d97b4c5618ddede9ab8da50b6293c380161dc94856795e629c553f6,14
s2,random,10240,4,0.0,0.0001,0.0001,1,0,0.65,0.65,6656,40,26,67440,0.7895610913404507,1.646484375,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,77c55098e92b1f4aa7e564090dc66762f20f5e774355fe27043f5125579e0e1e,14
s2,random,10240,5,0.0,0.0001,0.0001,1,0,0.7,0.7,7168,40,28,67440,0.8502965599051008,1.646484375,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,e427e02c3bec0301f1593a0fb11a4e9f5d99476228e70adf10395955b5f1dddc,12
s2,random,10240,6,0.0,0.0001,0.0001,1,0,0.7,0.7,7168,40,28,67440,0.8502965599051008,1.646484375,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,3726700ffd96f5b911092c2be54c438cd951dcfe065b2ef419f1fe7bd3386a58,12
s2,random,10240,7,0.0,0.0001,0.0001,1,0,0.65,0.65,6656,40,26,67440,0.7895610913404507,1.646484375,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,7a1ac9e2f45a8147ccb428517d02a06423ca29caf07285a85d2673ebfd60b5ff,14
s2,random,10240,8,0.0,0.0001,0.0001,1,0,0.75,0.75,7680,40,30,67440,0.9110320284697508,1.646484375,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,28bf41927598e794dad1127a5021ea96aabc2906202bb30cdb14587b456e37d8,10
s2,random,10240,9,0.0,0.0001,0.0001,1,0,0.85,0.85,8704,40,34,67440,1.032502965599051,1.646484375,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,c2a5fa0fd351cc1b7eaae39956c1f4874fa10a49667efbd0da206702e5e8a539,6
