scheme,dataset,size_bytes,trial,p_sub,p_ins,p_del,replication,success,byte_accuracy,chunk_recovery,recovered_bytes,expected_chunks,recovered_chunks,total_bases,effective_bits_per_base,overhead,input_sha256,output_sha256,failures
s3,random,10240,0,0.0,0.0001,0.0001,5,1,1.0,1.0,10240,40,40,650800,0.1258758451137062,15.888671875,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,3
s3,random,10240,1,0.0,0.0001,0.0001,5,0,0.975,0.975,9984,40,39,650800,0.12272894898586355,15.888671875,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,73191727724e3fe625227a9f31b4f252828e2e716651bd95bd3e57c3b31e569c,5
s3,random,10240,2,0.0,0.0001,0.0001,5,1,1.0,1.0,10240,40,40,650800,0.1258758451137062,15.888671875,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,5
s3,random,10240,3,0.0,0.0001,0.0001,5,1,1.0,1.0,10240,40,40,650800,0.1258758451137062,15.888671875,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,4
s3,random,10240,4,0.0,0.0001,0.0001,5,1,1.0,1.0,10240,40,40,650800,0.1258758451137062,15.888671875,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,3
s3,random,10240,5,0.0,0.0001,0.0001,5,0,0.975,0.975,9984,40,39,650800,0.12272894898586355,15.888671875,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,4e2ba6c134bd019def1914d98333f8660220539bf1701ae0a66e82705a2482e1,6
s3,random,10240,6,0.0,0.0001,0.0001,5,1,1.0,1.0,10240,40,40,650800,0.1258758451137062,15.888671875,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,8
s3,random,10240,7,0.0,0.0001,0.0001,5,1,1.0,1.0,10240,40,40,650800,0.1258758451137062,15.888671875,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,4
s3,random,10240,8,0.0,0.0001,0.0001,5,0,0.975,0.975,9984,40,39,650800,0.12272894898586355,15.888671875,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,36c96802015dba6086c86c3b7dd60e72eba006725367ee5b976905c3ba995641,4
s3,random,10240,9,0.0,0.0001,0.0001,5,0,0.975,0.975,9984,40,39,650800,0.12272894898586355,15.888671875,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,ed7fdaa3c90c7bbf5d63ba0596b04b2524d18a25b6741b9dfe14fdaea3cc101e,5
