scheme,dataset,size_bytes,trial,p_sub,p_ins,p_del,replication,success,byte_accuracy,chunk_recovery,recovered_bytes,expected_chunks,recovered_chunks,total_bases,effective_bits_per_base,overhead,input_sha256,output_sha256,failures
s2,random,10240,0,0.001,0.0,0.0,1,0,0.175,0.175,1792,40,7,67440,0.2125741399762752,1.646484375,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,021ab137cf5a9d810dd2cf2f381254c75670eda6b269b652e6c6ce138c349dd0,33
s2,random,10240,1,0.001,0.0,0.0,1,0,0.2,0.2,2048,40,8,67440,0.24294187425860023,1.646484375,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,882ead10135cdd5464e44ba6bc1a03be233cfd6e5fcd17655502b74c8b0736dc,32
s2,random,10240,2,0.001,0.0,0.0,1,0,0.225,0.225,2304,40,9,67440,0.2733096085409253,1.646484375,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,f5abc395f63f8d1ae70f00adb2c088b767936c5de368ca9aed931a0c63ca9756,31
s2,random,10240,3,0.001,0.0,0.0,1,0,0.075,0.075,768,40,3,67440,0.0911032028469751,1.646484375,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,2deb8cb434b2499e867b62a1c20584dd1c362af322ed994a7649e4f21f8a18d4,37
s2,random,10240,4,0.001,0.0,0.0,1,0,0.15,0.15,1536,40,6,67440,0.1822064056939502,1.646484375,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,d06b68cca4a3eff0efacec1da5143c3d4eb4e0cb779d035cfe9fc0aa557dc614,34
s2,random,10240,5,0.001,0.0,0.0,1,0,0.175,0.175,1792,40,7,67440,0.2125741399762752,1.646484375,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,4a82b7427ed00d15397b5857d1a95717e23a756190b75b2f7aa59bff55113870,33
s2,random,10240,6,0.001,0.0,0.0,1,0,0.15,0.15,1536,40,6,67440,0.1822064056939502,1.646484375,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,129f07ec12265471b4df7724828b6e813f39a8a97894412666851d4c6b5215aa,34
s2,random,10240,7,0.001,0.0,0.0,1,0,0.175,0.175,1792,40,7,67440,0.2125741399762752,1.646484375,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,4eb09d779e0bf3bc10485b959d6924e7fe2ba9896aa8f9520d1cd767acde0cc5,33
s2,random,10240,8,0.001,0.0,0.0,1,0,0.35,0.35,3584,40,14,67440,0.4251482799525504,1.646484375,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,fc57aa671e4d22d5a6537df2569ed85730f011b88896b4e7ffb1ac12cd9fa1e9,26
s2,random,10240,9,0.001,0.0,0.0,1,0,0.1,0.1,1024,40,4,67440,0.12147093712930011,1.646484375,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,bdf8d3649d61d5d5521a5dbc69d6682dfaaf2e1e464666d4226a2fca27e21439,36
