scheme,dataset,size_bytes,trial,p_sub,p_ins,p_del,replication,success,byte_accuracy,chunk_recovery,recovered_bytes,expected_chunks,recovered_chunks,total_bases,effective_bits_per_base,overhead,input_sha256,output_sha256,failures
s1,random,10240,0,0.002,0.0001,0.0001,1,0,0.075,0.075,768,40,3,44960,0.13665480427046264,1.09765625,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,e45125e0745f078729b955e3a84b7aa5408328aa566a0b21f22127cf0d541905,37
s1,random,10240,1,0.002,0.0001,0.0001,1,0,0.1,0.1,1024,40,4,44960,0.1822064056939502,1.09765625,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,c5c91fe7e068506122355330aab0bec24f618e0e253019ad895d41730597e704,36
s1,random,10240,2,0.002,0.0001,0.0001,1,0,0.15,0.15,1536,40,6,44960,0.2733096085409253,1.09765625,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,d821e1ec3c94d661afe237662f84eb92b88f5a6881c17eed8e8c802b3bafb0c2,34
s1,random,10240,3,0.002,0.0001,0.0001,1,0,0.125,0.125,1280,40,5,44960,0.2277580071174377,1.09765625,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,524d1170280da1ddf550c4d716c638a55abaa1191dfe1def97b246b658c88117,35
s1,random,10240,4,0.002,0.0001,0.0001,1,0,0.2,0.2,2048,40,8,44960,0.3644128113879004,1.09765625,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,c026e4fdf692f2cd03b079dfa49c6b0afe4f2c9c8bac213e847e17980ca09758,32
s1,random,10240,5,0.002,0.0001,0.0001,1,0,0.075,0.075,768,40,3,44960,0.13665480427046264,1.09765625,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,a161faddee54a97c5c24f1d17aa0f054ce3c0fbf0a9def3f68fb4df58a114d43,37
s1,random,10240,6,0.002,0.0001,0.0001,1,0,0.075,0.1,1024,40,4,44960,0.1822064056939502,1.09765625,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,a172832186e9fc65a40e5d82e72e6fd89c25c68e93db687d319f8c426137cf18,36
s1,random,10240,7,0.002,0.0001,0.0001,1,0,0.025,0.025,256,40,1,44960,0.04555160142348755,1.09765625,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,7bce367fe02f424c753c9a6f1e5d6e72e4ae691d32e5848e6243dffee2cb2e5e,39
s1,random,10240,8,0.002,0.0001,0.0001,1,0,0.05,0.05,512,40,2,44960,0.0911032028469751,1.09765625,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,1a756812b85f821e5d579b95bbd0529995887d36e58f4d5edadd5b14236cc631,38
s1,random,10240,9,0.002,0.0001,0.0001,1,0,0.0,0.0,0,40,0,44960,0.0,1.09765625,e4079c88875af5ecb60a3b256076f97bf65a7a03ba9efc931f0f5822785dfbff,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,40
